ZCTA,Counties,Population Density (People per Square Kilometer),Median Value of Owner Occupied Units (Dollars)
02543,Barnstable County|Dukes County,25.779629182540237,798700
02553,Barnstable County,320.20118005849525,-
02554,Nantucket County,130.51595631190548,1109600
02556,Barnstable County,326.537575739256,549900
02557,Dukes County,282.65916976376275,673800
02558,Plymouth County,753.0195982166781,307200
02559,Barnstable County,245.32893845994542,395300
02561,Barnstable County,331.5805822312858,378600
02562,Barnstable County,366.4040427951689,401200
02563,Barnstable County,294.202931365553,388100
02564,Nantucket County,44.724816095437035,2000000
02568,Dukes County,245.56849828552802,733400
02571,Plymouth County,224.16623034630626,346100
02575,Dukes County,53.7525600781179,806600
02576,Plymouth County,162.45709687484606,226600
02584,Nantucket County,99.12346535634886,-
02601,Barnstable County,725.9624186864409,298000
02630,Barnstable County,154.77107964697004,604800
02631,Barnstable County,177.05541672761754,450600
02632,Barnstable County,593.8487208809062,382800
02633,Barnstable County,208.58778822257176,636400
02635,Barnstable County,255.50634822827948,454900
02637,Barnstable County,133.51889292334866,584400
02638,Barnstable County,203.3108988067952,484900
02639,Barnstable County,447.03677298539384,326900
02641,Barnstable County,77.29380422643453,-
02642,Barnstable County,158.99933470167116,502100
02643,Barnstable County,2.2967134736872605,-
02644,Barnstable County,452.45819024276324,371500
02645,Barnstable County,238.06178652322555,447900
02646,Barnstable County,256.10857514273465,525500
02647,Barnstable County,121.71786872011872,1875000
02648,Barnstable County,283.28925236543625,397600
02649,Barnstable County,248.50378773565495,371800
02650,Barnstable County,234.64889562171768,891400
02652,Barnstable County,64.43248036739567,662700
02653,Barnstable County,202.05323505265784,638800
02655,Barnstable County,214.26083353729183,485200
02657,Barnstable County,146.28956326177178,691500
02659,Barnstable County,214.2738735671165,618100
02660,Barnstable County,307.18977153048934,368600
02663,Barnstable County,34.73902946180593,497700
02664,Barnstable County,549.1962056097726,364400
02666,Barnstable County,32.35962344594985,344700
02667,Barnstable County,75.47422687443117,544000
02668,Barnstable County,86.89137138477824,475900
02670,Barnstable County,265.9569633277524,483100
02671,Barnstable County,270.72095037302057,529400
02672,Barnstable County,232.20540405303979,869500
02673,Barnstable County,370.34306712530565,303100
02675,Barnstable County,295.71709390634663,399500
02702,Bristol County,98.04784826908208,381300
02703,Bristol County,669.2486264923114,313400
02713,Dukes County,4.202602510095945,500000
02715,Bristol County,139.39897558331617,377700
02717,Bristol County,86.18366527622179,364300
02718,Bristol County,258.2607702002647,320400
02719,Bristol County,496.52502638607706,286800
02720,Bristol County,914.0698752513846,259500
02721,Bristol County,2694.4526235091016,259400
02723,Bristol County,3894.1886667100866,237100
02724,Bristol County,3869.545923256507,261700
02725,Bristol County,428.18574997173357,293500
02726,Bristol County,1094.8429828466449,293000
02738,Plymouth County,146.17072210004272,485500
02739,Plymouth County,144.95422538003265,481400
02740,Bristol County,3034.1835039465345,230900
02743,Bristol County,223.0876376714671,298700
02744,Bristol County,3874.5552274739357,242200
02745,Bristol County,996.2061124338287,248800
02746,Bristol County,2351.982956763086,231100
02747,Bristol County,210.23238079432755,357400
02748,Bristol County,197.76426895068872,381800
02760,Bristol County,617.3844549276346,351400
02762,Norfolk County,349.46123584110984,359500
02763,Bristol County,911.6731612977095,433300
02764,Bristol County,144.5604840569375,361000
02766,Bristol County,266.3686718591958,367500
02767,Bristol County,239.8563582385745,366700
02769,Bristol County,102.9965294175601,401300
02770,Plymouth County,66.34537684890009,424600
02771,Bristol County,325.65153715209163,358300
02777,Bristol County,292.2726908128866,315300
02779,Bristol County,158.15770127929096,367900
02780,Bristol County,609.5789671793495,284900
02790,Bristol County,117.92225289425224,362300
02791,Bristol County,92.46948655132087,701200
02802,Providence County,1625.2695471607701,-
02804,Washington County,91.10822976513072,241300
02806,Bristol County,809.1675909533997,437400
02807,Washington County,59.94552864601248,900700
02808,Washington County,118.68424367422396,240500
02809,Bristol County,887.2057499673308,348100
02812,Washington County,117.9247562727271,330200
02813,Washington County,84.39549232322462,351100
02814,Providence County,67.17350196572589,308200
02815,Providence County,35.11176558304935,210300
02816,Kent County|Providence County,347.0270547751366,242500
02817,Kent County,50.111530780681534,360800
02818,Kent County,362.1130865690388,415500
02822,Washington County,42.338160728998915,341500
02823,Providence County,273.14447171869375,-
02824,Providence County,829.5091728520538,-
02825,Providence County,36.935651654755084,335800
02826,Providence County,130.31718282787335,260900
02827,Kent County,40.048090842323354,284000
02828,Providence County,663.5434785331825,312500
02829,Providence County,77.42055033319393,-
02830,Providence County,122.50300315904099,312500
02831,Kent County|Providence County,138.60771352643948,294000
02832,Washington County,76.10587584080876,300500
02833,Washington County,51.74488953017737,231200
02835,Newport County,229.11962463784036,664900
02836,Washington County,216.5454423351822,242400
02837,Newport County,67.95171579585741,581500
02838,Providence County,1050.6385095914645,277900
02839,Providence County,167.50798372610672,232500
02840,Newport County,1268.002537914878,495000
02841,Newport County,1367.2439723592581,-
02842,Newport County,527.0691506102793,387300
02852,Washington County,295.3714187546458,351900
02857,Providence County,74.58599851493454,328500
02858,Providence County,362.2156607063455,240300
02859,Providence County,93.61545267150716,271200
02860,Providence County,3464.494000068431,212100
02861,Bristol County|Providence County,3008.800251574748,215400
02863,Providence County,7307.475383031238,176300
02864,Providence County,530.6097776433458,309300
02865,Providence County,419.5654954230167,345700
02871,Newport County,399.0360790371034,390800
02872,Newport County,14.99473529001863,291000
02873,Washington County,27.321483889363193,304500
02874,Washington County,152.24191664758786,489200
02875,Washington County,76.08517017426549,342600
02876,Providence County,1459.3645465504344,-
02878,Newport County,217.3143577254165,281900
02879,Washington County,205.12551389894975,379000
02881,Washington County,967.785345370873,368700
02882,Washington County,388.47967566292255,464400
02885,Bristol County,698.8796671158465,296900
02886,Kent County,717.9428016658875,245000
02888,Kent County,1281.85024325233,228900
02889,Kent County,1291.1569107464786,230300
02891,Washington County,320.29324717592374,327700
02892,Washington County,76.90655281999516,351600
02893,Kent County,1529.6166917609908,223400
02894,Washington County,74.77508453764241,234800
02895,Providence County,2151.777146922234,191500
02896,Providence County,187.02921067955236,317000
02898,Washington County,61.30194015605194,272900
02903,Providence County,3051.9182746721845,357900
02904,Providence County,2352.7214427637964,223500
02905,Providence County,2715.3691191362786,228700
02906,Providence County,3184.1523669044495,426300
02907,Providence County,5216.4329091910095,198300
02908,Providence County,4370.099427223834,201300
02909,Providence County,5688.54538693,195100
02910,Providence County,2463.7350614904726,221700
02911,Providence County,2530.76140174895,237300
02912,Providence County,9242.483046996436,-
02914,Providence County,1742.0706279810536,224900
02915,Providence County,1163.0357088318424,229800
02916,Providence County,1215.082742041572,260900
02917,Providence County,265.3618789349536,294600
02918,Providence County,7756.9024020334255,-
02919,Providence County,484.05785438190367,238600
02920,Providence County,1630.6865776902348,256600
02921,Providence County,367.76453441398286,365500
03031,Hillsborough County,133.9095210830654,371400
03032,Rockingham County,90.32952515428984,374000
03033,Hillsborough County,109.76521708645974,344700
03034,Rockingham County,48.38350426656593,287500
03036,Rockingham County,77.92968881017526,359100
03037,Rockingham County,38.111128049390246,317300
03038,Rockingham County,371.41317997185286,264300
03042,Rockingham County|Strafford County,105.94782898205679,309600
03043,Hillsborough County,20.875857357522825,306300
03044,Rockingham County,106.5466257836989,283900
03045,Hillsborough County,151.70956309140664,275300
03046,Merrimack County,37.59326209645776,326800
03047,Hillsborough County,25.283204093753344,245800
03048,Hillsborough County,45.68488170906094,204000
03049,Hillsborough County,101.5113274630938,480400
03051,Hillsborough County,346.6707891103052,312500
03052,Hillsborough County,219.3326719376187,334500
03053,Rockingham County,237.63805159888778,345700
03054,Hillsborough County,315.5566999454408,299000
03055,Hillsborough County,244.98599385285766,265700
03057,Hillsborough County,56.35290918765362,352700
03060,Hillsborough County,1839.6616355346032,244300
03062,Hillsborough County,929.731660428334,295500
03063,Hillsborough County,763.3730233989352,280400
03064,Hillsborough County,1407.1881925807406,292100
03070,Hillsborough County,55.00126729770355,323400
03071,Hillsborough County,61.37486474475808,250900
03076,Hillsborough County,208.44630526065887,361600
03077,Rockingham County,143.14323793434073,245700
03079,Rockingham County,467.69481408272526,339000
03082,Hillsborough County,21.70410423807782,263800
03084,Hillsborough County,23.979807960605655,294100
03086,Hillsborough County,54.676397289522654,271400
03087,Rockingham County,228.35222825186128,482900
03101,Hillsborough County,1960.0680902932988,253900
03102,Hillsborough County,1422.4027669132659,225800
03103,Hillsborough County|Rockingham County,1598.715950216593,222100
03104,Hillsborough County|Merrimack County|Rockingham County,1590.0308898845706,272000
03106,Merrimack County,158.64375465933622,274700
03109,Hillsborough County,563.6604986509442,241700
03110,Hillsborough County,274.7034581940371,437300
03215,Grafton County,1.0243828836305866,363300
03216,Merrimack County,22.532282045027596,235300
03217,Grafton County,66.64640680093224,174300
03218,Belknap County,28.154550925830623,193400
03220,Belknap County|Merrimack County,93.97852618737525,194000
03221,Merrimack County,18.20309134570831,232400
03222,Grafton County,31.101649114173263,204700
03223,Grafton County,18.825742698184502,188200
03224,Merrimack County,21.405473249341437,266200
03225,Belknap County,52.84721794174595,199900
03226,Belknap County|Carroll County,32.284418679567274,365100
03227,Carroll County,8.353126289978245,297600
03229,Merrimack County,52.75092885616175,281000
03230,Merrimack County,12.04804056414106,156000
03231,Merrimack County,114.67781604868816,307900
03233,Merrimack County,99.96392606146478,580900
03234,Merrimack County,54.04543487624954,240600
03235,Merrimack County,114.58959779542863,189500
03237,Belknap County,25.202242657871228,245400
03238,Grafton County,16.950360484086886,125000
03240,Grafton County,12.893896553506139,173200
03241,Grafton County,9.947537231424194,291700
03242,Merrimack County,54.12750397355826,243900
03243,Grafton County|Merrimack County,16.220181547849116,185000
03244,Hillsborough County|Sullivan County,37.45722071495259,202000
03245,Grafton County,25.57173103833323,297600
03246,Belknap County,328.49454360944327,193400
03249,Belknap County,76.64243071319666,257100
03251,Grafton County,9.4921327766051,241100
03253,Belknap County,67.5830870057943,314200
03254,Belknap County|Carroll County,31.434329773417893,333800
03255,Merrimack County,23.259303575925,299300
03256,Belknap County,24.87898309059498,244200
03257,Merrimack County|Sullivan County,73.98024833921883,366400
03258,Merrimack County,47.88122304731754,279400
03259,Carroll County,2.7386966157531365,323400
03260,Merrimack County,14.390612732814146,280000
03261,Merrimack County|Rockingham County,64.20385784194211,265900
03262,Grafton County,9.174934330003351,243600
03263,Merrimack County,64.57239494470386,203000
03264,Grafton County,74.58525906625113,194100
03266,Grafton County,7.3405204235845565,179900
03268,Merrimack County,15.458283321117621,221400
03269,Belknap County,23.62286171531173,277800
03273,Merrimack County,21.654643880184437,266200
03275,Merrimack County,107.17544445309612,214000
03276,Belknap County|Merrimack County,86.11702828663414,180100
03278,Merrimack County,19.015658628414414,249800
03279,Grafton County,6.345002757476455,131000
03280,Cheshire County|Sullivan County,10.205679804986284,212700
03281,Hillsborough County,59.431854609916584,250600
03282,Grafton County,7.854382317292451,212500
03284,Sullivan County,9.088161392204764,234800
03285,Grafton County,20.87311644885824,251200
03287,Merrimack County,18.469391512310402,288500
03290,Rockingham County,42.806408863031486,306600
03291,Rockingham County,127.99809230240514,-
03293,Grafton County,19.22198995651025,188500
03301,Merrimack County,261.5738918010169,254400
03303,Merrimack County,94.06044135111365,216600
03304,Merrimack County,112.78433071627727,326000
03307,Merrimack County,46.04354100877847,234700
03431,Cheshire County,160.85353944567595,186300
03440,Hillsborough County,33.64628326443004,228400
03441,Cheshire County,31.678858701999033,155400
03442,Hillsborough County,50.84128438294279,171200
03443,Cheshire County,22.146535717364763,229300
03444,Cheshire County,21.04730496238506,271800
